Category,Date,Type,Name,Detail,URL
Log,2026-05-08T12:59:33.116Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/sk-tazeem-farogh-ahmed-38690555/ — no connect button (viewed),
Log,2026-05-08T12:59:33.110Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:59:15.133Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/sk-tazeem-farogh-ahmed-38690555/
Log,2026-05-08T12:59:15.129Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/vikk-b-9b1778224/ — no connect button (viewed),
Log,2026-05-08T12:59:15.122Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:58:59.118Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/vikk-b-9b1778224/
Log,2026-05-08T12:58:59.115Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/vikk-b-9b1778224/ — no connect button (viewed),
Log,2026-05-08T12:58:59.110Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:58:41.124Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/vikk-b-9b1778224/
Log,2026-05-08T12:58:41.119Z,info,recruiter-prospector,page 4/10 — 11 cards found,
Log,2026-05-08T12:58:35.141Z,info,recruiter-prospector,▶ page 4 — waiting for SPA render...,
Log,2026-05-08T12:58:30.128Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/vikk-b-9b1778224/ — no connect button (viewed),
Log,2026-05-08T12:58:30.123Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:58:16.120Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/vikk-b-9b1778224/
Log,2026-05-08T12:58:16.118Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/vikk-b-9b1778224/ — no connect button (viewed),
Log,2026-05-08T12:58:16.114Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:57:58.121Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/vikk-b-9b1778224/
Log,2026-05-08T12:57:58.119Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/resu-raj-958227195/ — no connect button (viewed),
Log,2026-05-08T12:57:58.114Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:57:43.120Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/resu-raj-958227195/
Log,2026-05-08T12:57:43.117Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/srikanth-ravall1a8478518b/ — no connect button (viewed),
Log,2026-05-08T12:57:43.113Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:57:29.123Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/srikanth-ravall1a8478518b/
Log,2026-05-08T12:57:29.119Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/markandeya-sambu-bb1a95237/ — no connect button (viewed),
Log,2026-05-08T12:57:29.115Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:57:14.124Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/markandeya-sambu-bb1a95237/
Log,2026-05-08T12:57:14.121Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/alekhya-gunasani-a23498230/ — no connect button (viewed),
Log,2026-05-08T12:57:14.116Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:56:59.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/alekhya-gunasani-a23498230/
Log,2026-05-08T12:56:59.123Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/kpandey001/ — no connect button (viewed),
Log,2026-05-08T12:56:59.118Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:56:43.116Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/kpandey001/
Log,2026-05-08T12:56:43.113Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ekozodaeva/ — no connect button (viewed),
Log,2026-05-08T12:56:43.109Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:56:30.129Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/ekozodaeva/
Log,2026-05-08T12:56:30.125Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ekozodaeva/ — no connect button (viewed),
Log,2026-05-08T12:56:30.119Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:56:17.127Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/ekozodaeva/
Log,2026-05-08T12:56:17.125Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/luanarochaviana/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-08T12:56:17.122Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/luanarochaviana/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-08T12:56:17.120Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/luanarochaviana/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-08T12:56:17.117Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/sravanthi-jutla-15838720a/ — no connect button (viewed),
Log,2026-05-08T12:56:17.112Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:56:03.120Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/sravanthi-jutla-15838720a/
Log,2026-05-08T12:56:03.116Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/recruitervidhishah/ — no connect button (viewed),
Log,2026-05-08T12:56:03.111Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:55:49.117Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/recruitervidhishah/
Log,2026-05-08T12:55:49.114Z,info,recruiter-prospector,page 3/10 — 14 cards found,
Log,2026-05-08T12:55:44.142Z,info,recruiter-prospector,▶ page 3 — waiting for SPA render...,
Log,2026-05-08T12:55:39.116Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/steve-h-080858292/ — no connect button (viewed),
Log,2026-05-08T12:55:39.112Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:55:22.125Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/steve-h-080858292/
Log,2026-05-08T12:55:22.121Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/sherazchaudhry98/ — no connect button (viewed),
Log,2026-05-08T12:55:22.117Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:55:06.123Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/sherazchaudhry98/
Log,2026-05-08T12:55:06.120Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/koneni-bhavya-b459a178/ — no connect button (viewed),
Log,2026-05-08T12:55:06.115Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:54:49.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/koneni-bhavya-b459a178/
Log,2026-05-08T12:54:49.124Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/rahul-s-639167232/ — no connect button (viewed),
Log,2026-05-08T12:54:49.120Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:54:33.130Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/rahul-s-639167232/
Log,2026-05-08T12:54:33.127Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/navin-naidu-186a50135/ — no connect button (viewed),
Log,2026-05-08T12:54:33.123Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:54:17.131Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/navin-naidu-186a50135/
Log,2026-05-08T12:54:17.127Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/riya-biju-1aa627219/ — no connect button (viewed),
Log,2026-05-08T12:54:17.123Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:54:00.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/riya-biju-1aa627219/
Log,2026-05-08T12:54:00.122Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aarab-shah-a217b0247/ — no connect button (viewed),
Log,2026-05-08T12:54:00.117Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:53:45.132Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aarab-shah-a217b0247/
Log,2026-05-08T12:53:45.128Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/surabhisuman101/ — no connect button (viewed),
Log,2026-05-08T12:53:45.123Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:53:28.129Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/surabhisuman101/
Log,2026-05-08T12:53:28.127Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/surabhisuman101/ — no connect button (viewed),
Log,2026-05-08T12:53:28.123Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:53:10.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/surabhisuman101/
Log,2026-05-08T12:53:10.123Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jhoomchoudhary/ — no connect button (viewed),
Log,2026-05-08T12:53:10.119Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:52:55.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jhoomchoudhary/
Log,2026-05-08T12:52:55.123Z,info,recruiter-prospector,page 2/10 — 10 cards found,
Log,2026-05-08T12:52:49.151Z,info,recruiter-prospector,▶ page 2 — waiting for SPA render...,
Log,2026-05-08T12:52:43.122Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aman-yadav-8223051701/ — no connect button (viewed),
Log,2026-05-08T12:52:43.118Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Aman Kumar Yadav""",
Link,2026-05-08T12:52:30.118Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aman-yadav-8223051701/
Log,2026-05-08T12:52:30.115Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aman-yadav-8223051701/ — no connect button (viewed),
Log,2026-05-08T12:52:30.111Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Aman Kumar Yadav""",
Link,2026-05-08T12:52:19.928Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aman-yadav-8223051701/
Log,2026-05-08T12:52:19.926Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aman-yadav-8223051701/ — no connect button (viewed),
Log,2026-05-08T12:52:19.923Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Aman Kumar Yadav""",
Link,2026-05-08T12:52:09.613Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aman-yadav-8223051701/
Log,2026-05-08T12:52:09.611Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/kevin-miranda-7bb177220/ — no connect button (viewed),
Log,2026-05-08T12:52:09.608Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:51:57.994Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/kevin-miranda-7bb177220/
Log,2026-05-08T12:51:57.992Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/j-jenisha-079a3a2b2/ — no connect button (viewed),
Log,2026-05-08T12:51:57.989Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:51:45.117Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/j-jenisha-079a3a2b2/
Log,2026-05-08T12:51:45.114Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jessicalobrigatti/ — no connect button (viewed),
Log,2026-05-08T12:51:45.111Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:51:29.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jessicalobrigatti/
Log,2026-05-08T12:51:29.123Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jessicalobrigatti/ — no connect button (viewed),
Log,2026-05-08T12:51:29.119Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:51:14.124Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jessicalobrigatti/
Log,2026-05-08T12:51:14.122Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jessicalobrigatti/ — no connect button (viewed),
Log,2026-05-08T12:51:14.119Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:51:00.177Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jessicalobrigatti/
Log,2026-05-08T12:51:00.173Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/irinaalekseenko/ — no connect button (viewed),
Log,2026-05-08T12:51:00.167Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Irina Alekseenko""",
Link,2026-05-08T12:50:49.121Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/irinaalekseenko/
Log,2026-05-08T12:50:49.118Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/irinaalekseenko/ — no connect button (viewed),
Log,2026-05-08T12:50:49.115Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Irina Alekseenko""",
Link,2026-05-08T12:50:37.125Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/irinaalekseenko/
Log,2026-05-08T12:50:37.122Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/irinaalekseenko/ — no connect button (viewed),
Log,2026-05-08T12:50:37.117Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Follow"" aria=""Follow Irina Alekseenko""",
Link,2026-05-08T12:50:24.129Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/irinaalekseenko/
Log,2026-05-08T12:50:24.127Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/nattar-marees-a440a6201/ — no connect button (viewed),
Log,2026-05-08T12:50:24.122Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:50:07.127Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/nattar-marees-a440a6201/
Log,2026-05-08T12:50:07.125Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/nattar-marees-a440a6201/ — no connect button (viewed),
Log,2026-05-08T12:50:07.121Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:49:50.378Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/nattar-marees-a440a6201/
Log,2026-05-08T12:49:50.376Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/nattar-marees-a440a6201/ — no connect button (viewed),
Log,2026-05-08T12:49:50.372Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:48:53.128Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/nattar-marees-a440a6201/
Log,2026-05-08T12:48:53.126Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/troy-sutter-7b114915/ — no connect button (viewed),
Log,2026-05-08T12:48:53.116Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:46:53.117Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/troy-sutter-7b114915/
Log,2026-05-08T12:46:53.114Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/troy-sutter-7b114915/ — no connect button (viewed),
Log,2026-05-08T12:46:53.110Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:44:53.128Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/troy-sutter-7b114915/
Log,2026-05-08T12:44:53.125Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/troy-sutter-7b114915/ — no connect button (viewed),
Log,2026-05-08T12:44:53.121Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:42:53.126Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/troy-sutter-7b114915/
Log,2026-05-08T12:42:53.122Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/anushree-kushwah/ — no connect button (viewed),
Log,2026-05-08T12:42:53.118Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:40:53.116Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/anushree-kushwah/
Log,2026-05-08T12:40:53.114Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/anushree-kushwah/ — no connect button (viewed),
Log,2026-05-08T12:40:53.110Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:39:29.123Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/anushree-kushwah/
Log,2026-05-08T12:39:29.121Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/anushree-kushwah/ — no connect button (viewed),
Log,2026-05-08T12:39:29.118Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:39:15.119Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/anushree-kushwah/
Log,2026-05-08T12:39:15.117Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/georgiawellman/ — no connect button (viewed),
Log,2026-05-08T12:39:15.114Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:39:03.130Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/georgiawellman/
Log,2026-05-08T12:39:03.128Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/shubham-kumar-yadav-01b537213/ — no connect button (viewed),
Log,2026-05-08T12:39:03.124Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-08T12:38:46.124Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/shubham-kumar-yadav-01b537213/
Log,2026-05-08T12:38:46.121Z,info,recruiter-prospector,page 1/10 — 22 cards found,
Log,2026-05-08T12:38:36.884Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=Tech%20Recruiter%20Information%20Technology&network=%5B%22S%22%2C%22O%22%5D&geoUrn=%5B%22103644278%22%2C%22101165590%22%2C%22102713980%22%2C%22101739942%22%2C%22104738515%22%2C%22102890883%22%2C%22102454443%22%2C%22105015875%22%2C%22106157047%22%5D&page=2&spellCorrectionEnabled=true&prioritizeMessage=false,
Log,2026-05-08T12:38:32.138Z,info,,Step 2/6 — Prospecting Tech Recruiters via keyword search (cap: 7)…,
Log,2026-05-08T12:38:32.116Z,success,,■ ssi-monitor done | total:51 brand:16 people:14 insights:14 rel:7,
Log,2026-05-08T12:38:32.114Z,warn,,[SSI] brand:51 looks wrong (total:51) — recalculated as 16,
SSI,2026-05-08T12:38:32.114Z,ssi-score,,total:51 brand:16 people:14 insights:14 rel:7,
Log,2026-05-08T12:38:23.406Z,info,,▶ ssi-monitor started | https://www.linkedin.com/sales/ssi,
Log,2026-05-08T12:38:19.803Z,info,,Step 1/6 — Capturing SSI scores…,
Log,2026-05-08T12:38:19.800Z,warn,,[Scenario] Running: full-pipeline (cap 15),
Log,2026-05-08T12:38:19.797Z,warn,,[RunSelected 1/5] Scenarios: full-pipeline | cap: 15,
Log,2026-05-08T11:49:28.133Z,info,,✓ message sent: https://www.linkedin.com/in/aryan-yadav-428ab4390/,
Log,2026-05-08T11:49:28.112Z,success,profile-messenger,✓ message sent | https://www.linkedin.com/messaging/thread/2-NzNlOTk4ZjctY2I0ZS00NTA3LTkwMDUtOGExN2YwODE3ZDc0XzEwMA==/,
Log,2026-05-08T11:49:09.125Z,info,profile-messenger,✍ compose box found — inserting message…,
Log,2026-05-08T11:49:01.797Z,info,profile-messenger,▶ profile-messenger started | https://www.linkedin.com/messaging/compose/?recipient=aryan-yadav-428ab4390,
Log,2026-05-08T11:48:28.136Z,info,,✓ message sent: https://www.linkedin.com/in/michael-newman-0166a662/,
Log,2026-05-08T11:48:28.117Z,success,profile-messenger,✓ message sent via Ctrl+Enter | https://www.linkedin.com/messaging/compose/?recipient=michael-newman-0166a662,
Log,2026-05-08T11:48:25.112Z,warn,profile-messenger,⚠ send button not found — trying Ctrl+Enter,
Log,2026-05-08T11:48:15.305Z,warn,,[relationship-builder] content script did not respond after 15 retries — skipping,
Log,2026-05-08T11:48:15.121Z,info,profile-messenger,✍ compose box found — inserting message…,
Log,2026-05-08T11:48:06.296Z,info,profile-messenger,▶ profile-messenger started | https://www.linkedin.com/messaging/compose/?recipient=michael-newman-0166a662,
Log,2026-05-08T11:48:02.156Z,info,,📨 message queue — processing 10 profiles,
Log,2026-05-08T11:48:02.153Z,info,,📨 auto-message: queuing 10 new profile(s)…,
Log,2026-05-08T11:48:02.150Z,info,,Step 7/7 — Auto-messaging newly discovered profiles…,
Log,2026-05-08T11:48:02.149Z,success,,[Summary] 🤝 Connections 0 | 💬 Posts 0 | 🎉 Relationships 0,
Log,2026-05-08T11:48:02.146Z,success,,Daily routine complete. Cap used: 15. Window: US_EU.,
Log,2026-05-08T11:48:02.126Z,info,profile-messenger,■ follow-up-sender DONE | no candidates ready,
Log,2026-05-08T11:48:02.124Z,info,profile-messenger,📬 follow-up candidates: 0,
Log,2026-05-08T11:47:56.306Z,info,profile-messenger,▶ follow-up-sender started | https://www.linkedin.com/messaging/thread/2-NTE1MTA3MjYtZGU5Yy00ZDU4LTkxN2UtMzYwMmJlODgyYWMxXzEwMA==/,
Log,2026-05-08T11:47:52.158Z,info,,Step 6/6 — Sending follow-up messages to accepted connections (≥24h)…,
Log,2026-05-08T11:47:52.131Z,success,,Exports: 124 log + 18 leads → output/ (Downloads/link_ssi/output/),
Log,2026-05-08T11:47:52.124Z,success,connection-tracker,■ connection-tracker DONE | +0 accepted | total: 0/0 (0%),
Log,2026-05-08T11:47:52.122Z,info,connection-tracker,📋 pending invitations on page: 0,
Log,2026-05-08T11:47:34.714Z,info,connection-tracker,▶ connection-tracker started | https://www.linkedin.com/mynetwork/invitation-manager/sent/,
Log,2026-05-08T11:47:30.205Z,info,,Step 5/6 — Tracking accepted connections…,
Log,2026-05-08T11:47:30.183Z,warn,,[relationship-builder] timed out after 90 s — continuing sequence,
Log,2026-05-08T11:46:55.126Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/henrique-adametes-329325108/ | Serasa Experian — new_job,
Log,2026-05-08T11:46:55.124Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-08T11:46:46.118Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/kaio-andrade-694632186/ | PX Ativos Judiciais — new_job,
Log,2026-05-08T11:46:46.116Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-08T11:46:45.252Z,warn,,[relationship-builder] content script did not respond after 15 retries — skipping,
Log,2026-05-08T11:46:35.122Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/luanmedeirosrogerio/ | FCO OFFSHORE Treinamentos e Serviços — new_job,
Log,2026-05-08T11:46:35.120Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-08T11:46:26.116Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/neesha-champ/ | NASA Jet Propulsion Laboratory — new_job,
Link,2026-05-08T11:43:00.114Z,link-discovered,commented,,https://www.linkedin.com/in/gabriel-saturi
Post,2026-05-08T11:43:00.113Z,comment,,urn:li:activity:7457066522742538241,https://www.linkedin.com/in/gabriel-saturi
Link,2026-05-08T11:41:41.123Z,link-discovered,commented,,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Post,2026-05-08T11:41:41.122Z,comment,,urn:li:activity:7456722424441577473,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Link,2026-05-08T11:38:13.112Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/mohakshroff/
Link,2026-05-08T11:37:54.127Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/guptaprachi/
Link,2026-05-08T11:37:36.125Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/yulytenorio/
Link,2026-05-08T11:37:18.115Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/silmara-souza-bilingual-talent-acquisition-5a2370b/
Link,2026-05-08T11:37:13.111Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/silmara-souza-bilingual-talent-acquisition-5a2370b/
Link,2026-05-08T11:37:06.113Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/silmara-souza-bilingual-talent-acquisition-5a2370b/
Link,2026-05-08T11:37:01.115Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/victor-bensadon-55a5a8133/
Link,2026-05-08T11:36:56.310Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/victor-bensadon-55a5a8133/
Link,2026-05-08T11:36:50.357Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/victor-bensadon-55a5a8133/
Link,2026-05-08T11:36:18.121Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/saurabh-shukla-025aa3250/
Link,2026-05-08T11:36:04.123Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aryan-yadav-428ab4390/
Link,2026-05-08T11:35:47.115Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aryan-yadav-428ab4390/
Link,2026-05-08T11:35:31.120Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aryan-yadav-428ab4390/
Link,2026-05-08T11:35:15.113Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/michael-newman-0166a662/
Link,2026-05-08T11:35:03.117Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/michael-newman-0166a662/
Link,2026-05-08T11:34:47.885Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/michael-newman-0166a662/
SSI,2026-05-08T11:34:37.932Z,ssi-score,,total:51 brand:16 people:14 insights:14 rel:7,
